#
#  (1) wavelength (nm)
#  (2) spectral resolving power
#
#  (1)             (2)
315.2839147	488.0595
315.9299096	488.9186693
316.5760905	489.8470374
317.2223659	490.743
317.8687783	491.616321
318.5153573	492.5440963
319.162031	493.4245
319.8088616	494.3118366
320.4558395	495.2645
321.1028793	496.2645
321.7499191	497.067057
322.3972159	497.9313739
323.0446891	498.781
323.6923575	499.781
324.3400259	500.781
324.9876943	501.4621831
325.6357745	502.456
326.2838626	503.456
326.9319507	504.309693
327.5802269	505.2347519
328.2285992	506.1285
328.8771077	506.9952144
329.5257866	507.964
330.1745054	508.964
330.8232241	509.8436524
331.472096	510.7675821
332.1210646	511.6325
332.7702045	512.5250029
333.4194805	513.4483236
334.0688535	514.299
334.7184151	515.299
335.3679766	516.2899393
336.0175496	516.963
336.6675333	517.963
337.3175171	518.963
337.9675008	519.963
338.6174846	520.8236056
339.2676423	521.624
339.9180488	522.624
340.5684553	523.624
341.2188618	524.624
341.8692683	525.3508107
342.520013	526.282
343.1708428	527.282
343.8216726	528.1571816
344.4726563	529.11
345.1236979	530.11
345.7747396	530.9969189
346.4259199	531.9164684
347.0771987	532.7635
347.7286645	533.7635
348.3801303	534.7550492
349.0316064	535.589
349.6832845	536.4991172
350.3350717	537.414
350.9869622	538.414
351.6388527	539.3355704
352.290838	540.238
352.942941	541.238
353.595044	542.1709802
354.2472277	543.061
354.8995434	543.91087
355.5520392	544.8835
356.2045677	545.8835
356.8570962	546.7441373
357.5097911	547.705
358.1625326	548.705
358.8152742	549.5763528
359.4681685	550.4921505
360.1211626	551.3455
360.7743305	552.3455
361.4274984	553.3455
362.0806662	554.3455
362.7338341	555.2380258
363.3871284	556.164
364.0405096	557.164
364.6938909	557.9701058
365.3474992	558.7993652
366.0013072	559.982
366.654902	560.8954545
367.3085976	561.7985
367.962406	562.6250945
368.616416	563.6145
369.2704382	564.6145
369.9244604	565.6145
370.5784827	566.5486158
371.232581	567.429
371.8868171	568.2752161
372.5412304	569.2986821
373.1956166	570.4295
373.8498528	571.1414054
374.504419	572.0555
375.1590835	573.0555
375.813748	574.0555
376.4684124	575.0201026
