 1150.0  0.003589  0.000000  0.003589  0.000000  0.000000  0.000000
 1155.0  0.002297  0.000000  0.002297  0.000000  0.000000  0.000000
 1160.0  0.001326  0.000000  0.001326  0.000000  0.000000  0.000000
 1165.0  0.000878  0.000000  0.000878  0.000000  0.000000  0.000000
 1170.0  0.000699  0.000000  0.000699  0.000000  0.000000  0.000000
 1175.0  0.000386  0.000000  0.000386  0.000000  0.000000  0.000000
 1180.0  0.000355  0.000000  0.000355  0.000000  0.000000  0.000000
 1185.0  0.000192  0.000000  0.000192  0.000000  0.000000  0.000000
 1190.0  0.000000  0.000000 -0.000071  0.000000  0.000000  0.000000
 1195.0  0.000081  0.000000  0.000081  0.000000  0.000000  0.000000
 1200.0  0.000515  0.000000  0.000515  0.000000  0.000000  0.000000
 1205.0  0.001317  0.000000  0.001317  0.000000  0.000000  0.000000
 1210.0  0.004812  0.000000  0.004812  0.000000  0.000000  0.000000
 1215.0  0.007377  0.000000  0.007377  0.000000  0.000000  0.000000
 1220.0  0.004040  0.000000  0.004040  0.000000  0.000000  0.000000
 1225.0  0.000863  0.000000  0.000863  0.000000  0.000000  0.000000
 1230.0  0.000217  0.000000  0.000217  0.000000  0.000000  0.000000
 1235.0  0.000192  0.000000  0.000192  0.000000  0.000000  0.000000
 1240.0  0.000209  0.000000  0.000209  0.000000  0.000000  0.000000
 1245.0  0.000220  0.000000  0.000220  0.000000  0.000000  0.000000
 1250.0  0.000174  0.000000  0.000174  0.000000  0.000000  0.000000
 1255.0  0.000139  0.000000  0.000139  0.000000  0.000000  0.000000
 1260.0  0.000156  0.000000  0.000156  0.000000  0.000000  0.000000
 1265.0  0.000110  0.000000  0.000110  0.000000  0.000000  0.000000
 1270.0  0.000081  0.000000  0.000081  0.000000  0.000000  0.000000
 1275.0  0.000175  0.000000  0.000175  0.000000  0.000000  0.000000
 1280.0  0.000229  0.000000  0.000229  0.000000  0.000000  0.000000
 1285.0  0.000245  0.000000  0.000245  0.000000  0.000000  0.000000
 1290.0  0.000189  0.000000  0.000189  0.000000  0.000000  0.000000
 1295.0  0.000173  0.000000  0.000173  0.000000  0.000000  0.000000
 1300.0  0.000289  0.000000  0.000289  0.000000  0.000000  0.000000
 1305.0  0.000313  0.000000  0.000313  0.000000  0.000000  0.000000
 1310.0  0.000212  0.000000  0.000212  0.000000  0.000000  0.000000
 1315.0  0.000215  0.000000  0.000215  0.000000  0.000000  0.000000
 1320.0  0.000197  0.000000  0.000197  0.000000  0.000000  0.000000
 1325.0  0.000188  0.000000  0.000188  0.000000  0.000000  0.000000
 1330.0  0.000277  0.000000  0.000277  0.000000  0.000000  0.000000
 1335.0  0.000356  0.000000  0.000356  0.000000  0.000000  0.000000
 1340.0  0.000226  0.000000  0.000226  0.000000  0.000000  0.000000
 1345.0  0.000172  0.000000  0.000172  0.000000  0.000000  0.000000
 1350.0  0.000173  0.000000  0.000173  0.000000  0.000000  0.000000
 1355.0  0.000154  0.000000  0.000154  0.000000  0.000000  0.000000
 1360.0  0.000147  0.000000  0.000147  0.000000  0.000000  0.000000
 1365.0  0.000187  0.000000  0.000187  0.000000  0.000000  0.000000
 1370.0  0.000188  0.000000  0.000188  0.000000  0.000000  0.000000
 1375.0  0.000148  0.000000  0.000148  0.000000  0.000000  0.000000
 1380.0  0.000182  0.000000  0.000182  0.000000  0.000000  0.000000
 1385.0  0.000203  0.000000  0.000203  0.000000  0.000000  0.000000
 1390.0  0.000217  0.000000  0.000217  0.000000  0.000000  0.000000
 1395.0  0.000258  0.000000  0.000258  0.000000  0.000000  0.000000
 1400.0  0.000247  0.000000  0.000247  0.000000  0.000000  0.000000
 1405.0  0.000217  0.000000  0.000217  0.000000  0.000000  0.000000
 1410.0  0.000199  0.000000  0.000199  0.000000  0.000000  0.000000
 1415.0  0.000243  0.000000  0.000243  0.000000  0.000000  0.000000
 1420.0  0.000226  0.000000  0.000226  0.000000  0.000000  0.000000
 1425.0  0.000231  0.000000  0.000231  0.000000  0.000000  0.000000
 1430.0  0.000270  0.000000  0.000270  0.000000  0.000000  0.000000
 1435.0  0.000263  0.000000  0.000263  0.000000  0.000000  0.000000
 1440.0  0.000217  0.000000  0.000217  0.000000  0.000000  0.000000
 1445.0  0.000232  0.000000  0.000232  0.000000  0.000000  0.000000
 1450.0  0.000260  0.000000  0.000260  0.000000  0.000000  0.000000
 1455.0  0.000285  0.000000  0.000285  0.000000  0.000000  0.000000
 1460.0  0.000259  0.000000  0.000259  0.000000  0.000000  0.000000
 1465.0  0.000310  0.000000  0.000310  0.000000  0.000000  0.000000
 1470.0  0.000358  0.000000  0.000358  0.000000  0.000000  0.000000
 1475.0  0.000369  0.000000  0.000369  0.000000  0.000000  0.000000
 1480.0  0.000355  0.000000  0.000355  0.000000  0.000000  0.000000
 1485.0  0.000386  0.000000  0.000386  0.000000  0.000000  0.000000
 1490.0  0.000369  0.000000  0.000369  0.000000  0.000000  0.000000
 1495.0  0.000402  0.000000  0.000402  0.000000  0.000000  0.000000
 1500.0  0.000422  0.000000  0.000422  0.000000  0.000000  0.000000
 1505.0  0.000360  0.000000  0.000360  0.000000  0.000000  0.000000
 1510.0  0.000331  0.000000  0.000331  0.000000  0.000000  0.000000
 1515.0  0.000399  0.000000  0.000399  0.000000  0.000000  0.000000
 1520.0  0.000455  0.000000  0.000455  0.000000  0.000000  0.000000
 1525.0  0.000514  0.000000  0.000514  0.000000  0.000000  0.000000
 1530.0  0.000562  0.000000  0.000562  0.000000  0.000000  0.000000
